repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8814569536423841,0.739770074104189,0.7322377177816499,0.7271557194358357,0.7322377177816499,"[0.7326649958228906, 0.6761033681765389, 0.6309160305343512, 0.7034798534798535, 0.7016076115485564, 0.7642140468227425, 0.7348551360842844, 0.7216905901116427, 0.7529239766081872, 0.903921568627451]"
10,0.8894039735099337,0.7564192671428712,0.7198506966709945,0.7291226726229237,0.7198506966709945,"[0.7364243943191312, 0.6403890824622531, 0.6597328244274809, 0.6873626373626374, 0.7055446194225721, 0.7126532887402452, 0.7385864793678665, 0.7179027113237639, 0.6996658312447787, 0.9002450980392157]"
10,0.8894039735099337,0.7564192671428712,0.7198506966709945,0.7291226726229237,0.7198506966709945,"[0.7364243943191312, 0.6403890824622531, 0.6597328244274809, 0.6873626373626374, 0.7055446194225721, 0.7126532887402452, 0.7385864793678665, 0.7179027113237639, 0.6996658312447787, 0.9002450980392157]"
10,0.8814569536423841,0.739770074104189,0.7322377177816499,0.7271557194358357,0.7322377177816499,"[0.7326649958228906, 0.6761033681765389, 0.6309160305343512, 0.7034798534798535, 0.7016076115485564, 0.7642140468227425, 0.7348551360842844, 0.7216905901116427, 0.7529239766081872, 0.903921568627451]"
10,0.8907284768211922,0.7661036145710212,0.6971072200344726,0.7201734671696313,0.6971072200344726,"[0.712406015037594, 0.6046747967479675, 0.6635496183206107, 0.6873626373626374, 0.7134186351706037, 0.6741917502787068, 0.7385864793678665, 0.7179027113237639, 0.6996658312447787, 0.759313725490196]"
10,0.8894039735099337,0.7564192671428712,0.7198506966709945,0.7291226726229237,0.7198506966709945,"[0.7364243943191312, 0.6403890824622531, 0.6597328244274809, 0.6873626373626374, 0.7055446194225721, 0.7126532887402452, 0.7385864793678665, 0.7179027113237639, 0.6996658312447787, 0.9002450980392157]"
10,0.8814569536423841,0.739770074104189,0.7322377177816499,0.7271557194358357,0.7322377177816499,"[0.7326649958228906, 0.6761033681765389, 0.6309160305343512, 0.7034798534798535, 0.7016076115485564, 0.7642140468227425, 0.7348551360842844, 0.7216905901116427, 0.7529239766081872, 0.903921568627451]"
10,0.8218543046357615,0.6676118486289143,0.7670107109173905,0.6909311610949521,0.7670107109173905,"[0.7896825396825398, 0.6711672473867596, 0.7389312977099237, 0.7802197802197803, 0.7011154855643045, 0.8049052396878483, 0.7816066725197541, 0.7362440191387559, 0.8174603174603176, 0.8487745098039214]"
10,0.8529801324503312,0.69381416197653,0.7495870588390312,0.7087462255611505,0.7495870588390312,"[0.7934419381787804, 0.6858304297328688, 0.7118320610687022, 0.7326007326007327, 0.6819225721784776, 0.7918060200668896, 0.7638279192273925, 0.7589712918660287, 0.7011278195488722, 0.8745098039215686]"
10,0.8582781456953642,0.7033707859765721,0.7636438540621924,0.7219241678566407,0.7636438540621924,"[0.8047201336675022, 0.7036875725900117, 0.7118320610687022, 0.7602564102564102, 0.7416338582677166, 0.7569676700111483, 0.7932396839332748, 0.7589712918660287, 0.7529239766081872, 0.8522058823529411]"
10,0.8543046357615894,0.6962498289587898,0.7537496899275327,0.7126615311539515,0.7537496899275327,"[0.7972013366750209, 0.7036875725900117, 0.7080152671755725, 0.7326007326007327, 0.6819225721784776, 0.7881828316610925, 0.7932396839332748, 0.7589712918660287, 0.7251461988304093, 0.8485294117647059]"
